wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
"Switchback Ridge Peterson Family Vineyard, Petite Sirah, Napa Valley",131553,Napa Valley,Red,,California,Usa,,2005,False,92.25,C+,3
"Robert Foley Vineyards, Petite Sirah, Napa Valley",121320,Napa Valley,Red,,California,Usa,,2005,False,92.13,A+,3
"Pepper Bridge Winery, Cabernet Sauvignon, Walla Walla Valley",114409,Walla Walla Valley,Red,,Washington,Usa,,2004,False,91.02,B,3
"Betz Family Winery, Besoleil, Columbia Valley",11654,Columbia Valley,Red,,Washington,Usa,,2005,False,90.51,B,3
"Duckhorn Vineyards, Merlot, Napa Valley",68064,Napa Valley,Red,,California,Usa,,2005,False,85.55,C+,4
"Grgich Hills Estate, Grown Merlot, Napa Valley",80583,Napa Valley,Red,,California,Usa,,2004,False,84.17,C,3
"Mark Ryan Winery, Long Haul Proprietary Red, Red Mountain",102003,Red Mountain,Red,,Washington,Usa,,2005,False,89.77,B+,4
"Novy Family Winery, Napa Valley Syrah, Napa Valley",109923,Napa Valley,Red,,California,Usa,,2005,False,86.88,C,3
"Beringer Vineyards, Alluvium Red, Knights Valley",10977,Knights Valley,Red,,California,Usa,,2004,False,88.81,C+,3
"W. H. Smith Marimar Estate, Pinot Noir, Sonoma Coast",143076,Sonoma Coast,Red,,California,Usa,,2006,False,89.27,C+,3
"Plumpjack Winery, Syrah, Napa Valley",116695,Napa Valley,Red,,California,Usa,,2005,False,90.85,C+,3
"Duckhorn Vineyards Estate, Grown Merlot, Napa Valley",68050,Napa Valley,Red,,California,Usa,,2004,False,85.49,C,3
"Duckhorn Vineyards, Three Palms Vineyard Merlot, Napa Valley",68073,Napa Valley,Red,,California,Usa,,2004,False,83.92,C,3
"Caymus Vineyards, Cabernet Sauvignon, Napa Valley",30127,Napa Valley,Red,,California,Usa,,2004,False,93.01,B,3
"Paul Hobbs, Lindsay Estate Vineyard Pinot Noir, Russian River Valley",113422,Russian River Valley,Red,,California,Usa,,2005,False,91.66,C,3
"Paul Hobbs, Ulises Valdez Vineyard Pinot Noir, Russian River Valley",113431,Russian River Valley,Red,,California,Usa,,2005,False,91.26,B,3
"Peter Michael Winery, Le Moulin Rouge Pinot Noir, Santa Lucia Highlands",114828,Santa Lucia Highlands,Red,,California,Usa,,2005,False,90.31,B,3
"Chappellet, Merlot, Napa Valley",31613,Napa Valley,Red,,California,Usa,,2004,False,88.62,C+,3
"Pine Ridge Vineyards, Stags Leap District Cabernet Sauvignon, Napa Valley",116344,Napa Valley,Red,,California,Usa,,2003,False,87.27,C,3
"Pine Ridge Vineyards, Oakville Cabernet Sauvignon, Napa Valley",116339,Napa Valley,Red,,California,Usa,,2004,False,86.17,C,3
"Pine Ridge Vineyards, Crimson Creek Merlot, Napa Valley",116328,Napa Valley,Red,,California,Usa,,2004,False,84.72,C+,3
"Pine Ridge Vineyards, Onyx, Napa Valley",116340,Napa Valley,Red,,California,Usa,,2004,False,83.88,C,3
"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2004,False,83.78,C,3
"Pine Ridge Vineyards, Rutherford Cabernet Sauvignon, Napa Valley",116343,Napa Valley,Red,,California,Usa,,2004,False,81.86,C,3
"Grgich Hills Estate, Miljenko'S Old Vine Zinfandel, Napa Valley",80585,Napa Valley,Red,,California,Usa,,2004,False,77.45,C,3
"Robert Mondavi Winery, Oakville Cabernet Sauvignon, Napa Valley",121434,Napa Valley,Red,,California,Usa,,2004,False,89.0,C,4
"Twomey Cellars, Merlot, Napa Valley",137647,Napa Valley,Red,,California,Usa,,2003,False,86.79,B+,4
"Beringer Vineyards, Merlot, Napa Valley",11019,Napa Valley,Red,,California,Usa,,2003,False,87.18,A,3
"Robert Mondavi Winery, S.L.D. Cabernet Sauvignon, Stags Leap District",121457,Stags Leap District,Red,,California,Usa,,2004,False,92.2,C,3
"Ramey Wine Cellars, Jericho Canyon Vineyard Cabernet Sauvignon, Napa Valley",118766,Napa Valley,Red,,California,Usa,,2004,False,91.76,B,3
"Realm Cellars, Farella Vineyard Cabernet Sauvignon, Napa Valley",119391,Napa Valley,Red,,California,Usa,,2004,False,90.94,B,3
"Gemstone Vineyard Estate, Facets Estate - Gemstone Red Blend, Yountville",78114,Yountville,Red,,California,Usa,,2004,False,90.82,B,3
"Larkmead Vineyards, Firebelle Red, Napa Valley",94121,Napa Valley,Red,,California,Usa,,2004,False,89.81,A,3
"Ramey Wine Cellars, Larkmead Vineyard Cabernet Sauvignon, Napa Valley",118767,Napa Valley,Red,,California,Usa,,2004,False,89.39,C,4
"Domaine Serene, 'Jerusalem Hill Vineyard' Pinot Noir, Eola-Amity Hills",65480,Eola-Amity Hills,Red,,Oregon,Usa,,2004,False,87.37,C,4
"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2004,False,95.17,B,4
"Leonetti Cellar, Cabernet Sauvignon, Walla Walla Valley",95561,Walla Walla Valley,Red,,Washington,Usa,,2004,False,93.54,A+,4
"Cayuse Vineyards, En Cerise Vineyard Syrah, Walla Walla Valley",30148,Walla Walla Valley,Red,,Washington,Usa,,2004,False,93.03,B,4
"Leonetti Cellar, Merlot, Walla Walla Valley",95562,Walla Walla Valley,Red,,Washington,Usa,,2005,False,92.66,B,4
"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2004,False,91.94,B,4
"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2004,False,90.77,B+,4
"Leonetti Cellar, Sangiovese, Walla Walla Valley",95564,Walla Walla Valley,Red,,Washington,Usa,,2005,False,90.65,B+,4
"Andrew Will Winery, Two Blondes Vineyard Red, Yakima Valley",4560,Yakima Valley,Red,,Washington,Usa,,2004,False,90.1,A+,3
"Mark Ryan Winery, Long Haul Proprietary Red, Red Mountain",102003,Red Mountain,Red,,Washington,Usa,,2004,False,89.99,C+,3
"Andrew Will Winery, Ciel Du Cheval Red, Red Mountain",4532,Red Mountain,Red,,Washington,Usa,,2004,False,89.95,B,3
"Long Shadows, Pirouette, Columbia Valley",97461,Columbia Valley,Red,,Washington,Usa,,2004,False,89.61,B,5
"Delille Cellars, Doyenne Aix, Red Mountain",50045,Red Mountain,Red,,Washington,Usa,,2004,False,89.51,B,3
"L'Ecole No. 41, Ferguson Commemorative Reserve Cabernet Sauvignon, Columbia Valley",92088,Columbia Valley,Red,,Washington,Usa,,2004,False,89.16,B,4
"Pepper Bridge Winery, Merlot, Walla Walla Valley",114410,Walla Walla Valley,Red,,Washington,Usa,,2004,False,88.77,C+,3
"Bergstrom Wines, Bergstrom Vineyard Pinot Noir, Dundee Hills",10947,Dundee Hills,Red,,Oregon,Usa,,2005,False,92.23,B,3
"Domaine Serene, 'Grace Vineyard' Pinot Noir, Dundee Hills",65478,Dundee Hills,Red,,Oregon,Usa,,2004,False,90.31,C+,3
"Joseph Phelps Vineyards, Syrah, Napa Valley",89581,Napa Valley,Red,,California,Usa,,2004,False,89.84,B+,4
"Domaine Serene, Evenstad Reserve' Pinot Noir, Willamette Valley",65491,Willamette Valley,Red,,Oregon,Usa,,2004,False,89.25,C,3
"Realm Cellars, The Bard Proprietary Blend, Napa Valley",119395,Napa Valley,Red,,California,Usa,,2004,False,92.48,B,3
"Marcassin, Blue Slide Ridge Pinot Noir, Sonoma Coast",101636,Sonoma Coast,Red,,California,Usa,,2002,False,93.62,C,4
"Saintsbury, Toyon Farm Pinot Noir, Carneros",123842,Carneros,Red,,California,Usa,,2005,False,87.68,A,4
"Saintsbury, Carneros Pinot Noir, Napa Valley",123830,Napa Valley,Red,,California,Usa,,2005,False,85.56,B,3
"Stag'S Leap Wine Cellars, Estate Fay Cabernet Sauvignon, Napa Valley",129788,Napa Valley,Red,,California,Usa,,2003,False,85.75,C,3
"Cadence Winery, Bel Canto Cara Mia Vineyard Red, Columbia Valley",23199,Columbia Valley,Red,,Washington,Usa,,2004,False,92.08,B,4
"Pepper Bridge Winery, Cabernet Sauvignon, Walla Walla Valley",114409,Walla Walla Valley,Red,,Washington,Usa,,2003,False,90.9,B+,3
"Col Solare, Red Wine, Columbia Valley",44562,Columbia Valley,Red,,Washington,Usa,,2003,False,90.39,C+,3
"L'Ecole No. 41, Pepper Bridge Vineyard Apogee, Walla Walla Valley",92093,Walla Walla Valley,Red,,Washington,Usa,,2003,False,89.7,B,5
"L'Ecole No. 41, Perigee Seven Hills Vineyard, Walla Walla Valley",92094,Walla Walla Valley,Red,,Washington,Usa,,2003,False,89.67,B+,5
"29 Songs Soscol Creek Vineyard, Back Porch Block Syrah, Napa Valley",81,Napa Valley,Red,,California,Usa,,2004,False,85.36,B,3
"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,1992,False,98.74,A,3
"Ramey Wine Cellars, Claret, Napa Valley",118761,Napa Valley,Red,,California,Usa,,2004,False,88.82,A+,4
"Robert Craig Winery, Affinity Cabernet Sauvignon, Napa Valley",121292,Napa Valley,Red,,California,Usa,,2004,False,86.88,C,3
"Martinelli, Giuseppe & Luisa Zinfandel, Russian River Valley",102649,Russian River Valley,Red,,California,Usa,,2005,False,93.32,A,3
"Martinelli, Bondi Home Ranch Water Trough Vineyard Pinot Noir, Green Valley",102646,Green Valley,Red,,California,Usa,,2005,False,92.03,B,3
"Martinelli, Zio Tony Ranch Pinot Noir, Russian River Valley",102679,Russian River Valley,Red,,California,Usa,,2005,False,91.45,B+,3
"Quilceda Creek, Cvr Red Wine, Columbia Valley",118283,Columbia Valley,Red,,Washington,Usa,,2003,False,90.87,B,4
"Paul Hobbs, Hyde Vineyard Pinot Noir, Carneros",113420,Carneros,Red,,California,Usa,,2005,False,90.64,A,3
"St. Clement Vineyards, Cabernet Sauvignon, Napa Valley",129595,Napa Valley,Red,,California,Usa,,2003,False,88.16,B,3
"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,2004,False,87.68,B+,3
"Switchback Ridge Peterson Family Vineyard, Petite Sirah, Napa Valley",131553,Napa Valley,Red,,California,Usa,,2004,False,94.12,B,3
"Realm Cellars, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",119390,Oakville,Red,,California,Usa,,2004,False,92.13,B,3
"Amuse Bouche, Proprietary Red, Napa Valley",3955,Napa Valley,Red,,California,Usa,,2004,False,90.25,B,4
"Shafer Vineyards, Relentless, Napa Valley",126752,Napa Valley,Red,,California,Usa,,2003,False,91.47,C+,4
"Ridge Vineyards Lytton Estate, Syrah, Sonoma County",120765,Sonoma County,Red,,California,Usa,,2003,False,87.3,C+,3
"Betz Family Winery, La Cote Rousse Syrah, Red Mountain",11658,Red Mountain,Red,,Washington,Usa,,2004,False,93.31,B,4
"Betz Family Winery, La Serenne Syrah, Yakima Valley",11659,Yakima Valley,Red,,Washington,Usa,,2004,False,92.83,B+,4
"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1999,False,90.45,B,4
"Betz Family Winery, Besoleil, Columbia Valley",11654,Columbia Valley,Red,,Washington,Usa,,2004,False,90.4,B,4
"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,2000,False,88.4,B+,5
"Joseph Phelps Vineyards, Syrah, Napa Valley",89581,Napa Valley,Red,,California,Usa,,2003,False,90.08,C+,3
"Juslyn Vineyards, Vineyard Select Cabernet Sauvignon, Napa Valley",89947,Napa Valley,Red,,California,Usa,,2002,False,90.27,C,3
"Pine Ridge Vineyards, Howell Mountain Cabernet Sauvignon, Napa Valley",116334,Napa Valley,Red,,California,Usa,,2003,False,89.94,C+,4
"Juslyn Vineyards, Perry'S Blend, Spring Mountain District",89944,Spring Mountain District,Red,,California,Usa,,2002,False,89.93,B,3
"Ladera, Cabernet Sauvignon, Howell Mountain",93299,Howell Mountain,Red,,California,Usa,,2003,False,88.45,B,3
"Ferrari-Carano, Cabernet Sauvignon, Alexander Valley",73114,Alexander Valley,Red,,California,Usa,,2003,False,86.14,B,3
"Saintsbury, Stanly Ranch Pinot Noir, Carneros",123840,Carneros,Red,,California,Usa,,2004,False,90.48,B,3
"Pine Ridge Vineyards, Oakville Cabernet Sauvignon, Napa Valley",116339,Napa Valley,Red,,California,Usa,,2003,False,88.43,C+,3
"Saintsbury, Toyon Farm Pinot Noir, Carneros",123842,Carneros,Red,,California,Usa,,2004,False,88.27,A+,3
"Saintsbury, Lee Vineyard Pinot Noir, Carneros",123834,Carneros,Red,,California,Usa,,2004,False,86.85,B,3
"Peter Michael Winery, Le Moulin Rouge Pinot Noir, Santa Lucia Highlands",114828,Santa Lucia Highlands,Red,,California,Usa,,2004,False,93.65,A,3
"Ladera, Lone Canyon Vineyard Cabernet Sauvignon, Napa Valley",93302,Napa Valley,Red,,California,Usa,,2002,False,90.99,B,4
"Shafer Vineyards, Firebreak Sangiovese, Stags Leap District",126745,Stags Leap District,Red,,California,Usa,,2003,False,90.18,B,4
"Shafer Vineyards, Cabernet Sauvignon, Napa Valley",126744,Napa Valley,Red,,California,Usa,,2003,False,89.92,C+,4
"Pine Ridge Vineyards, Stags Leap District Cabernet Sauvignon, Napa Valley",116344,Napa Valley,Red,,California,Usa,,2002,False,88.97,C+,4
"Joseph Phelps Vineyards, Cabernet Sauvignon, Napa Valley",89561,Napa Valley,Red,,California,Usa,,2003,False,87.17,B,4
"Martinelli, Blue Slide Ridge Pinot Noir, Sonoma Coast",102645,Sonoma Coast,Red,,California,Usa,,2004,False,91.09,C+,3
"Flora Springs, Cabernet Sauvignon, Napa Valley",74733,Napa Valley,Red,,California,Usa,,2003,False,85.13,B,3
"Truchard Vineyards, Syrah, Carneros",136973,Carneros,Red,,California,Usa,,1994,False,89.05,C+,3
"John Anthony, Vineyards Syrah, Oak Knoll District",88913,Oak Knoll District,Red,,California,Usa,,2003,False,91.28,C+,3
"Robert Mondavi Winery, Oakville Cabernet Sauvignon, Napa Valley",121434,Napa Valley,Red,,California,Usa,,2003,False,90.16,B,4
"Robert Foley Vineyards, Charbono, Napa Valley",121313,Napa Valley,Red,,California,Usa,,2004,False,89.61,A+,4
"Marimar Estate, Don Miguel Vineyard Cristina Pinot Noir, Russian River Valley",101918,Russian River Valley,Red,,California,Usa,,2003,False,89.01,C,3
"Chateau Montelena, Cabernet Sauvignon, Napa Valley",39440,Napa Valley,Red,,California,Usa,,2003,False,88.12,B,3
"Leonetti Cellar, Cabernet Sauvignon, Walla Walla Valley",95561,Walla Walla Valley,Red,,Washington,Usa,,2003,False,93.33,B,4
"Quilceda Creek, Merlot, Columbia Valley",118285,Columbia Valley,Red,,Washington,Usa,,2003,False,92.59,B,4
"Domaine Serene, 'Mark Bradford Vineyard' Pinot Noir, Dundee Hills",65481,Dundee Hills,Red,,Oregon,Usa,,2003,False,90.88,A,3
"Beringer Vineyards, Cabernet Sauvignon, Napa Valley",10983,Napa Valley,Red,,California,Usa,,2002,False,89.99,B,3
"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2003,False,95.05,B,4
"Cayuse Vineyards, En Chamberlin Vineyard Syrah, Walla Walla Valley",30149,Walla Walla Valley,Red,,Washington,Usa,,2003,False,93.3,B,3
"Robert Foley Vineyards, Petite Sirah, Napa Valley",121320,Napa Valley,Red,,California,Usa,,2003,False,92.07,A,4
"Leonetti Cellar, Merlot, Walla Walla Valley",95562,Walla Walla Valley,Red,,Washington,Usa,,2004,False,91.91,B,4
"Long Shadows, Pirouette, Columbia Valley",97461,Columbia Valley,Red,,Washington,Usa,,2003,False,90.96,B,4
"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2003,False,90.07,A,4
"Leonetti Cellar, Sangiovese, Walla Walla Valley",95564,Walla Walla Valley,Red,,Washington,Usa,,2004,False,89.76,A+,4
"Delille Cellars, Doyenne Aix, Red Mountain",50045,Red Mountain,Red,,Washington,Usa,,2003,False,87.73,A+,3
"Realm Cellars, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",119390,Oakville,Red,,California,Usa,,2003,False,92.21,B,3
"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2003,False,88.35,B,3
"Dominus Estate, Napanook, Napa Valley",67009,Napa Valley,Red,,California,Usa,,2003,False,85.13,C,3
"Stag'S Leap Wine Cellars, Estate Fay Cabernet Sauvignon, Napa Valley",129788,Napa Valley,Red,,California,Usa,,2002,False,83.1,C,3
"Paul Hobbs, Stagecoach Vineyard Cabernet Sauvignon, Napa Valley",113429,Napa Valley,Red,,California,Usa,,2003,False,92.1,B+,3
"Domaine Serene, 'Winery Hill Vineyard' Pinot Noir, Willamette Valley",65486,Willamette Valley,Red,,Oregon,Usa,,2003,False,90.38,B,4
"Domaine Serene, Evenstad Reserve' Pinot Noir, Willamette Valley",65491,Willamette Valley,Red,,Oregon,Usa,,2003,False,90.03,B,4
"Domaine Serene, 'Jerusalem Hill Vineyard' Pinot Noir, Eola-Amity Hills",65480,Eola-Amity Hills,Red,,Oregon,Usa,,2003,False,89.56,B,5
"Saintsbury, Brown Ranch Pinot Noir, Carneros",123828,Carneros,Red,,California,Usa,,2002,False,92.45,C+,3
"Saintsbury, Reserve Pinot Noir, Carneros",123838,Carneros,Red,,California,Usa,,1990,False,90.12,C+,3
"Saintsbury, Reserve Pinot Noir, Carneros",123838,Carneros,Red,,California,Usa,,2000,False,90.04,B,6
"Saintsbury, Brown Ranch Pinot Noir, Carneros",123828,Carneros,Red,,California,Usa,,2000,False,88.98,B+,5
"Saintsbury, Carneros Pinot Noir, Napa Valley",123830,Napa Valley,Red,,California,Usa,,2000,False,87.53,B,5
"Saintsbury, Carneros Pinot Noir, Napa Valley",123830,Napa Valley,Red,,California,Usa,,1990,False,87.17,A,3
"Saintsbury, Carneros Pinot Noir, Napa Valley",123830,Napa Valley,Red,,California,Usa,,2002,False,85.2,B,4
"Robert Foley Vineyards, Claret, Napa Valley",121314,Napa Valley,Red,,California,Usa,,2003,False,96.18,A+,4
"Domaine Serene, 'Grace Vineyard' Pinot Noir, Dundee Hills",65478,Dundee Hills,Red,,Oregon,Usa,,2003,False,91.97,A+,3
"Rudd Oakville Estate, Cabernet Sauvignon, California",123061,California,Red,,California,Usa,,2003,False,90.07,B,4
"Paul Hobbs, Michael Black Vineyard Merlot, Napa Valley",113423,Napa Valley,Red,,California,Usa,,2003,False,90.14,B,3
"Bergstrom Wines, Bergstrom Vineyard Pinot Noir, Dundee Hills",10947,Dundee Hills,Red,,Oregon,Usa,,2004,False,89.36,C,3
"Crossbarn By Paul Hobbs, Napa Valley Cabernet Sauvignon, Napa Valley",47378,Napa Valley,Red,,California,Usa,,2003,False,87.55,A,3
"Barnett Vineyards, Rattlesnake Hill Cabernet Sauvignon, Spring Mountain District",8646,Spring Mountain District,Red,,California,Usa,,2003,False,91.39,C+,3
"Martinelli, Jackass Vineyard Zinfandel, Russian River Valley",102655,Russian River Valley,Red,,California,Usa,,1996,False,93.17,C+,4
"Marcassin, Blue Slide Ridge Pinot Noir, Sonoma Coast",101636,Sonoma Coast,Red,,California,Usa,,2001,False,92.38,C,4
"Martinelli, Blue Slide Ridge Pinot Noir, Sonoma Coast",102645,Sonoma Coast,Red,,California,Usa,,2001,False,90.92,C,4
"Bergstrom Wines, Bergstrom Vineyard Pinot Noir, Dundee Hills",10947,Dundee Hills,Red,,Oregon,Usa,,2003,False,89.98,C+,3
"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,2003,False,87.85,B,4
"Domaine Serene, Evenstad Reserve' Pinot Noir, Willamette Valley",65491,Willamette Valley,Red,,Oregon,Usa,,2001,False,86.89,B,3
"Paul Hobbs, Hyde Vineyard Cabernet Sauvignon, Carneros",113419,Carneros,Red,,California,Usa,,2003,False,92.57,B,3
"Betz Family Winery, Pere De Famille Cabernet Sauvignon, Columbia Valley",11660,Columbia Valley,Red,,Washington,Usa,,2003,False,92.41,B,4
"Betz Family Winery, Clos De Betz, Columbia Valley",11655,Columbia Valley,Red,,Washington,Usa,,2003,False,91.7,B,3
"Cayuse Vineyards, En Cerise Vineyard Syrah, Walla Walla Valley",30148,Walla Walla Valley,Red,,Washington,Usa,,2003,False,91.57,B+,4
"Pahlmeyer, Merlot, Napa Valley",111896,Napa Valley,Red,,California,Usa,,2003,False,90.57,A+,3
"Cayuse Vineyards, Camaspelo, Walla Walla Valley",30145,Walla Walla Valley,Red,,Washington,Usa,,2003,False,90.04,B+,4
"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,2003,False,93.19,A,3
"Pepper Bridge Winery, Cabernet Sauvignon, Walla Walla Valley",114409,Walla Walla Valley,Red,,Washington,Usa,,2002,False,86.27,B+,3
"Stag'S Leap Wine Cellars, Estate Cask 23 Cabernet Sauvignon, Napa Valley",129784,Napa Valley,Red,,California,Usa,,2001,False,90.62,C,5
"Etude, St. Helena Cabernet Sauvignon, Napa County",71033,Napa County,Red,,California,Usa,,2002,False,91.58,A+,3
"Peter Michael Winery, L'Esprit Des Pavots Estate Red, Knights Valley",114825,Knights Valley,Red,,California,Usa,,2002,False,89.87,B,3
"Long Shadows, Chester Kidder Red, Columbia Valley",97450,Columbia Valley,Red,,Washington,Usa,,2002,False,87.8,B,3
"Switchback Ridge Peterson Family Vineyard, Petite Sirah, Napa Valley",131553,Napa Valley,Red,,California,Usa,,2003,False,91.36,A+,3
"Martinelli, Moonshine Ranch Pinot Noir, Russian River Valley",102660,Russian River Valley,Red,,California,Usa,,2004,False,90.41,B,3
"Martinelli, Zio Tony Ranch Pinot Noir, Russian River Valley",102679,Russian River Valley,Red,,California,Usa,,2004,False,90.32,B+,3
"Martinelli, Bondi Home Ranch Water Trough Vineyard Pinot Noir, Green Valley",102646,Green Valley,Red,,California,Usa,,2004,False,88.41,B,3
"Cadence Winery, Bel Canto Cara Mia Vineyard Red, Columbia Valley",23199,Columbia Valley,Red,,Washington,Usa,,2003,False,94.07,A+,3
"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2001,False,95.55,B,3
"Leonetti Cellar, Cabernet Sauvignon, Walla Walla Valley",95561,Walla Walla Valley,Red,,Washington,Usa,,2002,False,93.7,A,4
"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2002,False,93.3,B,3
"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2003,False,93.19,A+,3
"Quilceda Creek, Merlot, Columbia Valley",118285,Columbia Valley,Red,,Washington,Usa,,2002,False,92.73,A,3
"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2000,False,92.52,B,4
"Leonetti Cellar, Merlot, Walla Walla Valley",95562,Walla Walla Valley,Red,,Washington,Usa,,2003,False,91.7,C+,4
"Betz Family Winery, La Cote Rousse Syrah, Red Mountain",11658,Red Mountain,Red,,Washington,Usa,,2003,False,91.38,C+,3
"Leonetti Cellar, Merlot, Walla Walla Valley",95562,Walla Walla Valley,Red,,Washington,Usa,,2001,False,91.14,A,4
"Leonetti Cellar, Cabernet Sauvignon, Walla Walla Valley",95561,Walla Walla Valley,Red,,Washington,Usa,,2000,False,90.87,B,4
"Leonetti Cellar, Sangiovese, Walla Walla Valley",95564,Walla Walla Valley,Red,,Washington,Usa,,2003,False,90.83,C+,3
"Cayuse Vineyards, En Cerise Vineyard Syrah, Walla Walla Valley",30148,Walla Walla Valley,Red,,Washington,Usa,,2002,False,90.26,B,4
"Cayuse Vineyards, En Chamberlin Vineyard Syrah, Walla Walla Valley",30149,Walla Walla Valley,Red,,Washington,Usa,,2002,False,90.18,C+,3
"Betz Family Winery, Besoleil, Columbia Valley",11654,Columbia Valley,Red,,Washington,Usa,,2003,False,90.16,B,3
"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2002,False,89.73,B,4
"Quilceda Creek, Cvr Red Wine, Columbia Valley",118283,Columbia Valley,Red,,Washington,Usa,,2002,False,89.62,C+,3
"Etude, Merlot, Napa Valley",71025,Napa Valley,Red,,California,Usa,,2002,False,90.66,C+,4
"Stag'S Leap Wine Cellars, Estate Cask 23 Cabernet Sauvignon, Napa Valley",129784,Napa Valley,Red,,California,Usa,,2002,False,88.74,C+,3
"Robert Mondavi Winery, Oakville Cabernet Sauvignon, Napa Valley",121434,Napa Valley,Red,,California,Usa,,2002,False,90.09,A+,3
"Duckhorn Vineyards Estate, Grown Merlot, Napa Valley",68050,Napa Valley,Red,,California,Usa,,2002,False,87.52,C,4
"Duckhorn Vineyards Estate, Monitor Ledge Vineyard Grown Cabernet Sauvignon, Napa Valley",68052,Napa Valley,Red,,California,Usa,,2002,False,88.57,A,3
"Girard, Old Vine Zinfandel, Napa Valley",79043,Napa Valley,Red,,California,Usa,,2003,False,87.33,B,3
"Duckhorn Vineyards Estate, Grown Napa Valley Cabernet Sauvignon, Napa Valley",68051,Napa Valley,Red,,California,Usa,,2002,False,87.06,A,3
"Grgich Hills Estate, Yountville Selection Cabernet Sauvignon, Napa Valley",80589,Napa Valley,Red,,California,Usa,,2001,False,85.45,C,3
"Shafer Vineyards, Relentless, Napa Valley",126752,Napa Valley,Red,,California,Usa,,2002,False,92.02,C+,4
"Cliff Lede Vineyards, Cabernet Sauvignon, Stags Leap District",43378,Stags Leap District,Red,,California,Usa,,2002,False,90.4,C,3
"Truchard Vineyards, Syrah, Carneros",136973,Carneros,Red,,California,Usa,,2002,False,88.88,C,3
"Grgich Hills Estate, Cabernet Sauvignon, Napa Valley",80579,Napa Valley,Red,,California,Usa,,2001,False,86.5,C,3
"Duckhorn Vineyards, Cabernet Sauvignon, Napa Valley",68056,Napa Valley,Red,,California,Usa,,2002,False,85.41,C+,4
"Martinelli, Zio Tony Ranch Gianna Marie Syrah, Russian River Valley",102678,Russian River Valley,Red,,California,Usa,,2003,False,92.18,B,3
"Dominus Estate, Napanook, Napa Valley",67009,Napa Valley,Red,,California,Usa,,2002,False,87.28,C+,4
"Peter Michael Winery, Le Moulin Rouge Pinot Noir, Santa Lucia Highlands",114828,Santa Lucia Highlands,Red,,California,Usa,,2003,False,93.46,A,3
"Realm Cellars, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",119390,Oakville,Red,,California,Usa,,2002,False,92.5,C+,3
"Bond Estates, Matriarch Red, Napa Valley",19859,Napa Valley,Red,,California,Usa,,2002,False,92.02,B,3
"Realm Cellars, The Tempest Proprietary Red, Napa Valley",119397,Napa Valley,Red,,California,Usa,,2002,False,91.88,B+,3
"Paul Hobbs, Hyde Vineyard Pinot Noir, Carneros",113420,Carneros,Red,,California,Usa,,2003,False,91.51,B,3
"Joseph Phelps Vineyards, Cabernet Sauvignon, Napa Valley",89561,Napa Valley,Red,,California,Usa,,2002,False,89.6,B,4
"Shafer Vineyards, Firebreak Sangiovese, Stags Leap District",126745,Stags Leap District,Red,,California,Usa,,2002,False,89.48,B,5
"Pine Ridge Vineyards, Rutherford Cabernet Sauvignon, Napa Valley",116343,Napa Valley,Red,,California,Usa,,2002,False,88.51,A,3
"Robert Craig Winery, Affinity Cabernet Sauvignon, Napa Valley",121292,Napa Valley,Red,,California,Usa,,2002,False,87.44,A,3
"Quintessa, Rutherford",118360,Rutherford,Red,,California,Usa,,2002,False,89.97,B,4
"St. Clement Vineyards, Oroppas, Napa Valley",129597,Napa Valley,Red,,California,Usa,,2002,False,88.83,B,3
