,wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
1219,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,2007,False,96.57,B+,6
1220,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2007,False,96.55,B,5
1221,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,2009,False,96.5,A,8
1222,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2010,False,96.43,B,6
1223,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2004,False,96.42,B,4
1224,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2012,False,96.42,B,6
1225,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2010,False,96.32,B+,6
1226,"Bond Estates, Quella Red, Napa Valley",19862,Napa Valley,Red,,California,Usa,,2007,False,96.17,B+,5
1227,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2013,False,96.09,C+,6
1228,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2001,False,96.06,B,5
1229,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2005,False,95.94,B,6
1230,"Bond Estates, Quella Red, Napa Valley",19862,Napa Valley,Red,,California,Usa,,2010,False,95.91,B+,6
1231,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2010,False,95.9,B,6
1232,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2001,False,95.87,B+,4
1233,"Shafer Vineyards, Hillside Select Cabernet Sauvignon, Stags Leap District",126746,Stags Leap District,Red,,California,Usa,,2007,False,95.82,C+,6
1234,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2012,False,95.69,B+,7
1235,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2007,False,95.65,C+,4
1236,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2009,False,95.59,A,8
1237,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2012,False,95.38,B+,7
1238,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2007,False,95.35,B,4
1239,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2012,False,95.31,B+,6
1240,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2004,False,95.28,B,5
1241,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,2002,False,95.18,C+,3
1242,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2007,False,94.98,B,3
1243,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2004,False,94.96,B+,5
1244,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2006,False,94.83,B,4
1245,"Favia, Cabernet Sauvignon, Napa Valley",72714,Napa Valley,Red,,California,Usa,,2007,False,94.82,B,3
1246,"Paul Hobbs, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",113412,Oakville,Red,,California,Usa,,2007,False,94.75,B,3
1247,"Bond Estates, Quella Red, Napa Valley",19862,Napa Valley,Red,,California,Usa,,2013,False,94.74,B+,6
1248,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,1995,False,94.7,C,4
1249,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,1996,False,94.7,C+,3
1250,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2006,False,94.66,C+,5
1251,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2011,False,94.66,B,6
1252,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2005,False,94.65,B,5
1253,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2003,False,94.55,B+,4
1254,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2008,False,94.54,B+,5
1255,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2003,False,94.5,C+,5
1256,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2005,False,94.49,B,5
1257,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2013,False,94.47,B,6
1258,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2011,False,94.4,A,6
1259,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2013,False,94.33,A,3
1260,"Ramey Wine Cellars, Pedregal Vineyard Cabernet Sauvignon, Oakville",118768,Oakville,Red,,California,Usa,,2013,False,94.27,B+,7
1261,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2007,False,94.26,B+,5
1262,"Joseph Phelps Vineyards, Insignia, Napa Valley",89577,Napa Valley,Red,,California,Usa,,2007,False,94.26,B,7
1263,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2004,False,94.21,B,6
1264,"Cliff Lede Vineyards, Poetry Cabernet Sauvignon, Stags Leap District",43385,Stags Leap District,Red,,California,Usa,,2007,False,94.07,B,3
1265,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1997,False,93.95,A,5
1266,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,2006,False,93.88,A+,4
1267,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2003,False,93.7,C+,5
1268,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2002,False,93.64,B,5
1269,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2003,False,93.62,B,5
1270,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,1994,False,93.59,B,4
1271,"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,2007,False,93.59,B,6
1272,"Corison, Cabernet Sauvignon, Napa Valley",46229,Napa Valley,Red,,California,Usa,,2007,False,93.47,B+,3
1273,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2006,False,93.44,A,5
1274,"Seavey Vineyard, Cabernet Sauvignon, Napa Valley",125854,Napa Valley,Red,,California,Usa,,2012,False,93.35,A+,3
1275,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2011,False,93.3,B+,6
1276,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2004,False,93.29,C+,5
1277,"Mt. Brave, Merlot, Mount Veeder",108048,Mount Veeder,Red,,California,Usa,,2013,False,93.25,A+,3
1278,"Bond Estates, Quella Red, Napa Valley",19862,Napa Valley,Red,,California,Usa,,2011,False,93.25,B,6
1279,"Robert Craig Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",121297,Napa Valley,Red,,California,Usa,,2007,False,93.23,B,4
1280,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2005,False,93.19,B,6
1281,"Favia, Cerro Sur, Napa Valley",72715,Napa Valley,Red,,California,Usa,,2007,False,92.94,B,3
1282,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2011,False,92.9,B,7
1283,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2011,False,92.85,B,6
1284,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2005,False,92.59,C+,6
1285,"Bond Estates, St Eden Red, Napa Valley",19863,Napa Valley,Red,,California,Usa,,2006,False,92.54,B,4
1286,"Ramey Wine Cellars, Annum Cabernet Sauvignon, Napa Valley",118755,Napa Valley,Red,,California,Usa,,2013,False,92.44,A+,7
1287,"La Jota Vineyard, Merlot, Howell Mountain",92782,Howell Mountain,Red,,California,Usa,,2013,False,92.42,B,4
1288,"Bryant Family Vineyard, Cabernet Sauvignon, Napa Valley",22244,Napa Valley,Red,,California,Usa,,2011,False,92.35,B,4
1289,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2007,False,92.28,C,3
1290,"Pahlmeyer, Merlot, Napa Valley",111896,Napa Valley,Red,,California,Usa,,2013,False,92.0,B,6
1291,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2007,False,91.67,C+,5
1292,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,1999,False,91.16,A,3
1293,"Bond Estates, Quella Red, Napa Valley",19862,Napa Valley,Red,,California,Usa,,2006,False,90.95,B,7
1294,"Silverado Vineyards, Solo Cabernet Sauvignon, Stags Leap District",127659,Stags Leap District,Red,,California,Usa,,2007,False,90.93,C,3
1295,"Freemark Abbey, 'Sycamore' Cabernet Sauvignon, Rutherford",76828,Rutherford,Red,,California,Usa,,1997,False,90.75,A+,3
1296,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2000,False,90.74,C+,4
1297,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,1999,False,90.44,C+,3
1298,"Ramey Wine Cellars, Cabernet Sauvignon, Napa Valley",118756,Napa Valley,Red,,California,Usa,,2013,False,90.42,A,7
1299,"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,1997,False,90.36,B,3
1300,"Viader, Red Blend, Napa Valley",139371,Napa Valley,Red,,California,Usa,,2007,False,90.25,B,5
1301,"Duckhorn Vineyards, Three Palms Vineyard Merlot, Napa Valley",68073,Napa Valley,Red,,California,Usa,,2013,False,90.12,C+,3
1302,"Viader, Red Blend, Napa Valley",139371,Napa Valley,Red,,California,Usa,,1997,False,90.08,B+,3
1303,"Robert Mondavi Winery, Oakville Cabernet Sauvignon, Napa Valley",121434,Napa Valley,Red,,California,Usa,,2013,False,89.89,B,5
1304,"Bond Estates, Vecina Red, Napa Valley",19864,Napa Valley,Red,,California,Usa,,2000,False,89.74,B+,4
1305,"Mount Veeder Winery, Cabernet Sauvignon, Napa Valley",107830,Napa Valley,Red,,California,Usa,,2013,False,89.38,A,4
1306,"Far Niente Estate, Bottled Cabernet Sauvignon, Oakville",72079,Oakville,Red,,California,Usa,,1997,False,89.21,C+,4
1307,"Franciscan Estate, Magnificat Proprietary Red, Napa Valley",76037,Napa Valley,Red,,California,Usa,,2013,False,88.74,B+,4
1308,"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,2013,False,88.57,C+,6
1309,"Grgich Hills Estate, Yountville Selection Cabernet Sauvignon, Napa Valley",80589,Napa Valley,Red,,California,Usa,,2007,False,88.35,C,3
1310,"Silver Oak Cellars, Cabernet Sauvignon, Napa Valley",127590,Napa Valley,Red,,California,Usa,,2007,False,87.63,C,3
1311,"Freemark Abbey, 'Sycamore' Cabernet Sauvignon, Rutherford",76828,Rutherford,Red,,California,Usa,,2007,False,87.02,C+,3
1312,"Mount Veeder Winery, Reserve Red, Napa Valley",107832,Napa Valley,Red,,California,Usa,,2013,False,85.67,C,4
1313,"Domaine Serene, 'Coeur Blanc', Willamette Valley",65473,Willamette Valley,Red,,Oregon,Usa,,2014,False,92.48,A,4
1314,"La Jota Vineyard, Cabernet Sauvignon, Howell Mountain",92780,Howell Mountain,Red,,California,Usa,,2012,False,93.12,C+,8
1315,"Marcassin, Blue Slide Ridge Pinot Noir, Sonoma Coast",101636,Sonoma Coast,Red,,California,Usa,,2006,False,88.7,C,4
1316,"Betz Family Winery, La Cote Patriarche Syrah, Yakima Valley",11657,Yakima Valley,Red,,Washington,Usa,,2014,False,95.53,B,3
1317,"Charles Smith, K Vintners The Creator Cabernet - Syrah, Walla Walla Valley",31922,Walla Walla Valley,Red,,Washington,Usa,,2013,False,93.18,B,3
1318,"Far Niente Estate, Bottled Cabernet Sauvignon, Oakville",72079,Oakville,Red,,California,Usa,,2013,False,93.09,A,6
1319,"Hall Wines, Cabernet Sauvignon Cabernet Sauvignon, Stags Leap District",81542,Stags Leap District,Red,,California,Usa,,2013,False,93.06,C+,5
1320,"Nickel & Nickel, State Ranch Cabernet Sauvignon, Yountville",109208,Yountville,Red,,California,Usa,,2013,False,93.02,C+,4
1321,"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2013,False,92.77,A,4
1322,"J. Davies, Winfield Vineyard Cabernet Sauvignon, Calistoga",86073,Calistoga,Red,,California,Usa,,2013,False,92.72,A,3
1323,"Nickel & Nickel, John C. Sullenger Vineyard Cabernet Sauvignon, Oakville",109199,Oakville,Red,,California,Usa,,2013,False,92.59,B,6
1324,"Spottswoode, Lyndenhurst Cabernet Sauvignon, St Helena",129357,St Helena,Red,,California,Usa,,2013,False,92.25,B,7
1325,"Nickel & Nickel, C.C. Ranch Cabernet Sauvignon, Rutherford",109190,Rutherford,Red,,California,Usa,,2013,False,92.2,B,5
1326,"Nickel & Nickel, Dragonfly Vineyard Cabernet Sauvignon, St Helena",109194,St Helena,Red,,California,Usa,,2013,False,92.18,B,5
1327,"Andrew Will Winery, Ciel Du Cheval Red, Red Mountain",4532,Red Mountain,Red,,Washington,Usa,,2013,False,92.04,A+,3
1328,"Andrew Will Winery, Mays' Discovery Vineyard Cabernet Sauvignon, Horse Heaven Hills",4548,Horse Heaven Hills,Red,,Washington,Usa,,2013,False,91.92,B,3
1329,"Andrew Will Winery, Two Blondes Vineyard Red, Yakima Valley",4560,Yakima Valley,Red,,Washington,Usa,,2013,False,91.84,A+,5
1330,"Mt. Brave, Cabernet Sauvignon, Mount Veeder",108046,Mount Veeder,Red,,California,Usa,,2013,False,91.69,B,5
1331,"Nickel & Nickel, Martin Stelling Vineyard Cabernet Sauvignon, Oakville",150271,Oakville,Red,dry,California,Usa,,2013,False,91.47,C+,4
1332,"Andrew Will Winery, Esploso, Columbia Valley",4543,Columbia Valley,Red,,Washington,Usa,,2013,False,91.41,B,3
1333,"Pine Ridge Vineyards, Oakville Cabernet Sauvignon, Napa Valley",116339,Napa Valley,Red,,California,Usa,,2013,False,91.1,B+,3
1334,"Gramercy Cellars, The Third Man Grenache - Syrah - Mourvedre, Columbia Valley",79963,Columbia Valley,Red,,Washington,Usa,,2014,False,90.96,B+,3
1335,"Domaine Serene, Grand Cheval, Oregon",65492,Oregon,Red,,Oregon,Usa,,2013,False,90.84,B,3
1336,"Nickel & Nickel, Element 28 Cabernet Sauvignon, Napa Valley",109196,Napa Valley,Red,,California,Usa,,2013,False,90.52,A,4
1337,"J. Lohr, Carol'S Vineyard Cabernet Sauvignon, Napa Valley",86216,Napa Valley,Red,,California,Usa,,2013,False,89.98,B,3
1338,"Gramercy Cellars, Inigo Montoya Tempranillo, Walla Walla Valley",79952,Walla Walla Valley,Red,,Washington,Usa,,2013,False,89.9,A+,3
1339,"Pine Ridge Vineyards, Rutherford Cabernet Sauvignon, Napa Valley",116343,Napa Valley,Red,,California,Usa,,2013,False,89.89,A+,3
1340,"Jean Edwards Cellars, Stagecoach Vineyard Cabernet Sauvignon, Napa Valley",87557,Napa Valley,Red,,California,Usa,,2013,False,88.99,C,3
1341,"Jean Edwards Cellars, Cabernet Sauvignon, Napa Valley",87555,Napa Valley,Red,,California,Usa,,2013,False,88.92,B,3
1342,"Stag'S Leap Wine Cellars, Artemis Cabernet Sauvignon, Napa Valley",129779,Napa Valley,Red,,California,Usa,,2013,False,87.02,B+,3
1343,"Chappellet, Pritchard Hill Cabernet Sauvignon, Napa Valley",31619,Napa Valley,Red,,California,Usa,,2014,False,97.79,A+,3
1344,"Paul Hobbs, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",113412,Oakville,Red,,California,Usa,,2014,False,96.56,B,3
1345,"Robert Craig Winery, Affinity Cabernet Sauvignon, Napa Valley",121292,Napa Valley,Red,,California,Usa,,2014,False,91.13,A,3
1346,"Pahlmeyer, Jayson Cabernet Sauvignon, Napa Valley",111891,Napa Valley,Red,,California,Usa,,2014,False,90.34,B,3
1347,"Jonata, Todos Red, Santa Ynez Valley",89090,Santa Ynez Valley,Red,,California,Usa,,2013,False,92.52,B,3
1348,"Joseph Phelps Vineyards, Insignia, Napa Valley",89577,Napa Valley,Red,,California,Usa,,2013,False,94.69,B,7
1349,"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,2007,False,98.76,A,7
1350,"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,1996,False,96.31,A,4
1351,"Heitz Cellar, Martha'S Vineyard Cabernet Sauvignon, Napa Valley",82703,Napa Valley,Red,,California,Usa,,2007,False,92.89,B,4
1352,"Shafer Vineyards, Hillside Select Cabernet Sauvignon, Stags Leap District",126746,Stags Leap District,Red,,California,Usa,,1998,False,91.85,B,5
1353,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2013,False,96.16,B,4
1354,"Horsepower Vineyards, 'The Tribe Vineyard' Syrah, Walla Walla Valley",84374,Walla Walla Valley,Red,,Washington,Usa,,2013,False,95.93,B,4
1355,"Diamond Creek, Gravelly Meadow Cabernet Sauvignon, Napa Valley",50661,Napa Valley,Red,,California,Usa,,2013,False,95.88,B,6
1356,"Cayuse Vineyards, En Cerise Vineyard Syrah, Walla Walla Valley",30148,Walla Walla Valley,Red,,Washington,Usa,,2013,False,94.98,A+,4
1357,"Diamond Creek, Red Rock Terrace Cabernet Sauvignon, Napa Valley",50664,Napa Valley,Red,,California,Usa,,2013,False,94.76,B,6
1358,"Corliss, Columbia Valley",46248,Columbia Valley,Red,,Washington,Usa,,2012,False,94.69,C+,3
1359,"Corliss, Syrah, Columbia Valley",46250,Columbia Valley,Red,,Washington,Usa,,2012,False,93.78,B,3
1360,"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2013,False,93.64,B,4
1361,"Evening Land, Gold Label 'Seven Springs Vineyard - La Source' Pinot Noir, Eola-Amity Hills",71162,Eola-Amity Hills,Red,,Oregon,Usa,,2014,False,93.42,B+,3
1362,"Cayuse Vineyards, Flying Pig, Walla Walla Valley",30150,Walla Walla Valley,Red,,Washington,Usa,,2013,False,92.85,B+,4
1363,"J. Davies, Cabernet Sauvignon, Diamond Mountain District",86069,Diamond Mountain District,Red,,California,Usa,,2013,False,92.66,B,3
1364,"Chalk Hill Estate, Red Proprietary Blend, Chalk Hill",31202,Chalk Hill,Red,,California,Usa,,2013,False,91.89,C+,3
1365,"Gramercy Cellars, Forgotten hills Syrah, Walla Walla Valley",150485,Walla Walla Valley,Red,,Washington,Usa,,2013,False,91.69,B,3
1366,"Leonetti Cellar, Sangiovese, Walla Walla Valley",95564,Walla Walla Valley,Red,,Washington,Usa,,2013,False,91.68,A,4
1367,"Antinori Family Antica, Townsend Vineyard Cabernet Sauvignon, Napa Valley",5135,Napa Valley,Red,,California,Usa,,2013,False,91.04,B,4
1368,"Rocca Family Vineyards, Grigsby Vineyard Cabernet Sauvignon, Yountville",121714,Yountville,Red,,California,Usa,,2013,False,90.6,C,3
1369,"Watermark, Cabernet Sauvignon, Mount Veeder",143539,Mount Veeder,Red,,California,Usa,,2013,False,90.37,A,3
1370,"Saintsbury, Lee Vineyard Pinot Noir, Carneros",123834,Carneros,Red,,California,Usa,,2014,False,89.45,B+,4
1371,"Saintsbury, Stanly Ranch Pinot Noir, Carneros",123840,Carneros,Red,,California,Usa,,2014,False,88.8,B,3
1372,"Saintsbury, Toyon Farm Pinot Noir, Carneros",123842,Carneros,Red,,California,Usa,,2014,False,88.44,B,3
1373,"Oakville East, Core Stone Red, Oakville",110268,Oakville,Red,,California,Usa,,2013,False,88.09,C,3
1374,"Girard, Artistry, Napa Valley",79031,Napa Valley,Red,,California,Usa,,2013,False,87.81,B,3
1375,"Girard, Napa County Cabernet Sauvignon, California",79041,California,Red,,California,Usa,,2013,False,87.67,B,3
1376,"Diamond Creek, Volcanic Hill Cabernet Sauvignon, Napa Valley",50666,Napa Valley,Red,,California,Usa,,2013,False,96.37,B,6
1377,"Rudd Oakville Estate, California",123062,California,Red,,California,Usa,,2013,False,94.24,A+,3
1378,"Continuum, Proprietary Red, Oakville",45683,Oakville,Red,,California,Usa,,2013,False,93.84,C,5
1379,"Round Pond Estate, Cabernet Sauvignon, Rutherford",122854,Rutherford,Red,,California,Usa,,2013,False,90.7,B,7
1380,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,1998,False,92.57,C+,4
1381,"Bond Estates, Matriarch Red, Napa Valley",19859,Napa Valley,Red,,California,Usa,,2010,False,91.27,A,6
1382,"Betz Family Winery, Pere De Famille Cabernet Sauvignon, Columbia Valley",11660,Columbia Valley,Red,,Washington,Usa,,2013,False,92.72,B+,5
1383,"Kongsgaard, Cabernet Sauvignon, Napa Valley",91584,Napa Valley,Red,,California,Usa,,2012,False,94.78,A,5
1384,"Moone-Tsai, Howell Mountain Hillside Blend, Napa Valley",107128,Napa Valley,Red,,California,Usa,,2013,False,92.69,B,3
1385,"Oakville Ranch, Cabernet Sauvignon, Napa Valley",110270,Napa Valley,Red,,California,Usa,,2012,False,92.35,B+,4
1386,"Cade Estate, Cabernet Sauvignon, Howell Mountain",23193,Howell Mountain,Red,,California,Usa,,2013,False,91.79,B,3
1387,"La Jota Vineyard, Cabernet Sauvignon, Howell Mountain",92780,Howell Mountain,Red,,California,Usa,,2013,False,91.54,A,4
1388,"John Anthony, Cabernet Sauvignon, Napa Valley",88910,Napa Valley,Red,,California,Usa,,2013,False,91.21,B,3
1389,"Truchard Vineyards, Cabernet Sauvignon, Carneros",136964,Carneros,Red,,California,Usa,,2013,False,91.17,A,3
1390,"Amuse Bouche, Proprietary Red, Napa Valley",3955,Napa Valley,Red,,California,Usa,,2013,False,90.9,B,5
