wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
"Martinelli, Three Sisters Vineyards Sea Ridge Meadow Chardonnay, White, Sonoma Coast",102669,Sonoma Coast,White,dry,California,Usa,,2003,False,90.67,C,3
"Martinelli, Woolsey Road Chardonnay, White, Russian River Valley",102676,Russian River Valley,White,dry,California,Usa,,2004,False,90.57,A+,3
"Grgich Hills Estate, Grown Dry Sauvignon Blanc - Fume Blanc, White, Napa Valley",80582,Napa Valley,White,dry,California,Usa,,2004,False,90.04,B,4
"Martinelli, Zio Tony Ranch Chardonnay, White, Russian River Valley",102677,Russian River Valley,White,dry,California,Usa,,2004,False,89.99,B,3
"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,,2003,False,93.85,C+,3
"Chappellet, Chardonnay, White, Napa Valley",31610,Napa Valley,White,dry,California,Usa,,2004,False,89.68,B,3
"Grgich Hills Estate, Grown Chardonnay, White, Napa Valley",80581,Napa Valley,White,dry,California,Usa,,2003,False,86.78,B+,3
"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,,2003,False,93.78,A+,3
"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,,2003,False,93.74,C+,3
"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,,2003,False,93.43,B+,3
"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,,2003,False,92.88,B,3
"Peter Michael Winery, Ma Belle-Fille Chardonnay, White, Knights Valley",114830,Knights Valley,White,dry,California,Usa,,2003,False,91.91,B+,3
"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,,2003,False,90.05,C+,3
"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,,2003,False,89.33,C+,4
"Rudd, Mount Veeder Sauvignon Blanc, White, Napa Valley",123068,Napa Valley,White,dry,California,Usa,,2003,False,88.44,A+,3
"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,,2003,False,85.45,C+,3
"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,,2003,False,89.36,B+,3
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,2003,False,91.36,A,4
"Flora Springs, Select Cuvee Chardonnay, White, Napa Valley",74747,Napa Valley,White,dry,California,Usa,,2003,False,88.35,B,3
"Nickel & Nickel, Truchard Vineyard Chardonnay, White, Carneros",109212,Carneros,White,dry,California,Usa,,2003,False,88.15,B,3
"Girard, Sauvignon Blanc, White, Napa Valley",79047,Napa Valley,White,dry,California,Usa,,2004,False,86.84,B+,3
"Beringer Vineyards, Chardonnay, White, Napa Valley",10992,Napa Valley,White,dry,California,Usa,,2003,False,84.51,B,3
"Marcassin Estate, Upper Barn Alexander Mountain Chardonnay, White, Alexander Valley",101635,Alexander Valley,White,dry,California,Usa,,2001,False,92.57,B,3
"Newton Vineyard, Unfiltered Chardonnay, White, Napa Valley",109014,Napa Valley,White,dry,California,Usa,,2002,False,92.16,C,3
"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,,2002,False,88.45,C,3
"Truchard Vineyards, Roussanne, White, Carneros",136972,Carneros,White,dry,California,Usa,,2002,False,86.54,B,3
"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,,2003,False,89.82,B+,4
"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,,2003,False,86.55,A+,3
"Martinelli, Road' Chardonnay, White, Russian River Valley",102662,Russian River Valley,White,dry,California,Usa,,2003,False,92.02,B+,3
"Martinelli, Charles Ranch Chardonnay, White, Sonoma Coast",102647,Sonoma Coast,White,dry,California,Usa,,2003,False,90.04,C+,3
"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,,2003,False,89.57,A+,3
"Grgich Hills Estate, Grown Chardonnay, White, Napa Valley",80581,Napa Valley,White,dry,California,Usa,,2002,False,82.01,C,3
"Araujo Estate, Eisele Vineyard Sauvignon Blanc, White, Napa Valley",5551,Napa Valley,White,dry,California,Usa,,2003,False,89.63,B,3
"Rudd, Bacigalupi Vineyard Chardonnay, White, Russian River Valley",123064,Russian River Valley,White,dry,California,Usa,,2002,False,89.39,B,3
"Peter Michael Winery, Ma Belle-Fille Chardonnay, White, Knights Valley",114830,Knights Valley,White,dry,California,Usa,,2002,False,93.92,B+,4
"Chappellet, Chardonnay, White, Napa Valley",31610,Napa Valley,White,dry,California,Usa,,2003,False,90.32,B,3
"Martinelli, Woolsey Road Chardonnay, White, Russian River Valley",102676,Russian River Valley,White,dry,California,Usa,,2003,False,89.31,C+,3
"Duckhorn Vineyards, Sauvignon Blanc, White, Napa Valley",68067,Napa Valley,White,dry,California,Usa,,2003,False,86.03,B,3
"Martinelli, Three Sisters Vineyards Sea Ridge Meadow Chardonnay, White, Sonoma Coast",102669,Sonoma Coast,White,dry,California,Usa,,2002,False,92.49,C+,3
"Joseph Phelps Vineyards, Sauvignon Blanc, White, Napa Valley",89580,Napa Valley,White,dry,California,Usa,,2003,False,88.34,B,3
"Martinelli, Charles Ranch Chardonnay, White, Sonoma Coast",102647,Sonoma Coast,White,dry,California,Usa,,2002,False,93.12,C,3
"Martinelli, Zio Tony Ranch Chardonnay, White, Russian River Valley",102677,Russian River Valley,White,dry,California,Usa,,2002,False,92.66,B,3
"Martinelli, Road' Chardonnay, White, Russian River Valley",102662,Russian River Valley,White,dry,California,Usa,,2002,False,92.65,A,3
"Pine Ridge Vineyards, Le Petit Clos Stag'S Leap District Chardonnay, White, Napa Valley",116335,Napa Valley,White,dry,California,Usa,,2002,False,91.89,C+,3
"Martinelli, Goldridge Chardonnay, White, Russian River Valley",102650,Russian River Valley,White,dry,California,Usa,,2002,False,91.05,B,3
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,2002,False,90.9,B,4
"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,,2002,False,90.9,B,3
"Flora Springs, Select Cuvee Chardonnay, White, Napa Valley",74747,Napa Valley,White,dry,California,Usa,,2002,False,89.98,B,3
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,2001,False,89.92,A+,4
"Grgich Hills Estate, Grown Dry Sauvignon Blanc - Fume Blanc, White, Napa Valley",80582,Napa Valley,White,dry,California,Usa,,2003,False,87.04,B,4
"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,,2002,False,90.39,A+,4
"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,,2001,False,92.58,B,3
"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,,2002,False,87.68,B,3
"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,,2002,False,90.02,C+,3
"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,,2002,False,87.55,A+,3
"Araujo Estate, Eisele Vineyard Sauvignon Blanc, White, Napa Valley",5551,Napa Valley,White,dry,California,Usa,,2002,False,92.7,C+,3
"Duckhorn Vineyards, Sauvignon Blanc, White, Napa Valley",68067,Napa Valley,White,dry,California,Usa,,2002,False,85.24,C+,3
"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,,1996,False,91.94,A,3
"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,,2002,False,93.99,B+,3
"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,,2002,False,93.52,C+,3
"Rudd, Bacigalupi Vineyard Chardonnay, White, Russian River Valley",123064,Russian River Valley,White,dry,California,Usa,,2001,False,90.97,B,3
"Martinelli, Road' Chardonnay, White, Russian River Valley",102662,Russian River Valley,White,dry,California,Usa,,2001,False,90.65,A+,3
"Martinelli, Charles Ranch Chardonnay, White, Sonoma Coast",102647,Sonoma Coast,White,dry,California,Usa,,2001,False,89.16,A,3
"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,,2001,False,92.72,C,3
"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,,2001,False,92.25,B+,4
"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,,2001,False,91.14,A,4
"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,,2001,False,90.23,B+,4
"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,,2001,False,87.23,C,3
"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,,2001,False,88.89,C,3
"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,,2002,False,88.14,B,3
"Chateau Montelena, Potter Valley Riesling, White, Mendocino County",39445,Mendocino County,White,dry,California,Usa,,2001,False,85.99,B,3
"Kongsgaard, Chardonnay, White, Napa Valley",91585,Napa Valley,White,dry,California,Usa,,2000,False,92.91,B+,4
"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,2001,False,91.62,B,3
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,2000,False,91.18,B,4
"Kongsgaard, Viorous Viognier - Roussanne, White, Napa Valley",91592,Napa Valley,White,dry,California,Usa,,2001,False,90.53,C,3
"Saintsbury, Reserve Chardonnay, White, Carneros",123837,Carneros,White,dry,California,Usa,,2000,False,87.92,C+,3
"Rudd, Bacigalupi Vineyard Chardonnay, White, Russian River Valley",123064,Russian River Valley,White,dry,California,Usa,,2000,False,87.86,B,3
"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,,2001,False,87.27,A+,3
"Peter Michael Winery, Point Rouge Chardonnay, White, Sonoma County",114834,Sonoma County,White,dry,California,Usa,,2001,False,94.69,B+,3
"Cakebread Cellars, Sauvignon Blanc, White, Napa Valley",23287,Napa Valley,White,dry,California,Usa,,2002,False,86.22,B,3
"Newton Vineyard, Unfiltered Chardonnay, White, Napa Valley",109014,Napa Valley,White,dry,California,Usa,,2000,False,89.98,B,3
"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,1993,False,89.92,B,3
"Cuvaison, Carneros Chardonnay, White, Napa Valley",47922,Napa Valley,White,dry,California,Usa,,2001,False,89.77,A+,3
"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,,2000,False,88.92,C+,3
"Miner Family Winery, Chardonnay, White, Napa Valley",105859,Napa Valley,White,dry,California,Usa,,2000,False,81.17,C,3
"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,,2000,False,86.25,C+,3
"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,2000,False,91.88,B+,3
"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,,2000,False,95.42,C+,3
"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,,2000,False,90.26,B,4
"Ferrari-Carano, Reserve Chardonnay, White, Carneros",73129,Carneros,White,dry,California,Usa,,2000,False,89.35,C+,3
"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,,2000,False,88.75,B,3
"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,1992,False,87.64,B,3
"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,,2000,False,88.13,A+,3
"Joseph Phelps Vineyards, Viognier, White, Napa Valley",89582,Napa Valley,White,dry,California,Usa,,2001,False,87.85,A,3
"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,,2000,False,87.99,B,4
"Flora Springs, Barrel Fermented Chardonnay, White, Napa Valley",74732,Napa Valley,White,dry,California,Usa,,2001,False,87.61,B,3
"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,1999,False,92.07,C+,3
"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,,2001,False,88.88,B,3
"Ferrari-Carano, Chardonnay, White, Sonoma County",73115,Sonoma County,White,dry,California,Usa,,2000,False,87.2,B,3
"Forman Vineyard, Chardonnay, White, Napa Valley",75323,Napa Valley,White,dry,California,Usa,,2000,False,88.31,A,3
"Far Niente Winery, Estate Chardonnay, White, Napa Valley",72081,Napa Valley,White,dry,California,Usa,,2000,False,87.66,C,3
"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,,1999,False,95.03,B,3
"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,,1999,False,93.34,C+,3
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,1999,False,90.61,B,4
"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,,1999,False,90.37,C+,3
"Rudd, Bacigalupi Vineyard Chardonnay, White, Russian River Valley",123064,Russian River Valley,White,dry,California,Usa,,1999,False,90.35,C+,3
"Flora Springs, Barrel Fermented Chardonnay, White, Napa Valley",74732,Napa Valley,White,dry,California,Usa,,2000,False,89.22,C+,3
"Domaine Serene, 'Dijon Clones - Cote Sud Vineyard' Chardonnay, White, Willamette Valley",65475,Willamette Valley,White,dry,Oregon,Usa,,1999,False,87.84,B,3
"Duckhorn Vineyards, Sauvignon Blanc, White, Napa Valley",68067,Napa Valley,White,dry,California,Usa,,2000,False,87.37,A,4
"Turnbull Wine Cellars, Sauvignon Blanc, White, Oakville",137307,Oakville,White,dry,California,Usa,,2000,False,85.97,B,3
"Domaine Serene, Clos Du Soleil Vineyard Chardonnay, White, Dundee Hills",65489,Dundee Hills,White,dry,Oregon,Usa,,1999,False,85.94,C,3
"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,,1999,False,85.24,A,3
"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,,1999,False,89.78,A,3
"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,,2000,False,89.08,B,4
"Frog'S Leap, Chardonnay, White, Napa Valley",77083,Napa Valley,White,dry,California,Usa,,1999,False,86.89,B+,3
"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,,1999,False,88.55,A,3
"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,,1999,False,91.25,B,5
"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,,1999,False,90.57,A,5
"Kongsgaard, Chardonnay, White, Napa Valley",91585,Napa Valley,White,dry,California,Usa,,1998,False,90.32,C+,4
"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,,1998,False,89.15,B+,5
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,1998,False,88.73,B,5
"Saintsbury, Reserve Chardonnay, White, Carneros",123837,Carneros,White,dry,California,Usa,,1999,False,88.73,C+,3
"Vine Cliff Winery, Chardonnay, White, Los Carneros",141954,Los Carneros,White,dry,California,Usa,,1998,False,87.82,B,5
"Martinelli, Charles Ranch Chardonnay, White, Sonoma Coast",102647,Sonoma Coast,White,dry,California,Usa,,1998,False,86.94,B,3
"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,,1998,False,86.29,C+,5
"Frog'S Leap, Sauvignon Blanc, White, Rutherford",77089,Rutherford,White,dry,California,Usa,,2000,False,84.57,B,3
"Martinelli, Goldridge Chardonnay, White, Russian River Valley",102650,Russian River Valley,White,dry,California,Usa,,1999,False,90.73,B+,3
"Joseph Phelps Vineyards, Viognier, White, Napa Valley",89582,Napa Valley,White,dry,California,Usa,,2000,False,85.6,A,3
"Peter Michael Winery, Point Rouge Chardonnay, White, Sonoma County",114834,Sonoma County,White,dry,California,Usa,,1999,False,94.03,A+,3
"Robert Mondavi Winery, Napa Valley Chardonnay, White, Napa Valley",121431,Napa Valley,White,dry,California,Usa,,1999,False,85.74,A,3
"Robert Mondavi Winery, Carneros Chardonnay, White, Napa Valley",121415,Napa Valley,White,dry,California,Usa,,1999,False,83.75,B,3
"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,,1999,False,88.28,C,3
"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,,1999,False,88.54,B,4
"Marcassin, Lorenzo Vineyard Chardonnay, White, Sonoma Coast",101640,Sonoma Coast,White,dry,California,Usa,,1997,False,93.41,A,3
"Marcassin, E Block Hudson Vineyard Chardonnay, White, Carneros",101638,Carneros,White,dry,California,Usa,,1997,False,93.09,C+,3
"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,1998,False,90.8,B,3
"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,,1998,False,94.9,C+,3
"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,,1999,False,92.79,A+,4
"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,,1999,False,91.27,B,4
"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,,1999,False,91.16,B+,4
"Forman Vineyard, Chardonnay, White, Napa Valley",75323,Napa Valley,White,dry,California,Usa,,1999,False,89.63,B,3
"Paul Hobbs, Chardonnay, White, Russian River Valley",113414,Russian River Valley,White,dry,California,Usa,,1999,False,90.35,A+,3
"Ramey Wine Cellars, Hudson Vineyard Chardonnay, White, Carneros",118764,Carneros,White,dry,California,Usa,,1998,False,89.49,C+,3
"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,,1998,False,87.09,C+,3
"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,,1999,False,89.21,A+,3
"Joseph Phelps Vineyards, Sauvignon Blanc, White, Napa Valley",89580,Napa Valley,White,dry,California,Usa,,1999,False,84.43,C,3
"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,,1999,False,88.96,B+,3
"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,,1998,False,90.54,C+,3
"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,,1999,False,86.86,A,3
"Beaulieu Vineyard Bv, Reserve Chardonnay, White, Carneros",9785,Carneros,White,dry,California,Usa,,1998,False,84.57,B,3
"Silverado Vineyards Estate, Chardonnay, White, Carneros",127638,Carneros,White,dry,California,Usa,,1998,False,81.28,C+,3
"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,,1997,False,93.85,C+,3
"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,,1998,False,93.0,B,3
"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,,1998,False,93.58,C,3
"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,,1998,False,91.18,C+,3
"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,,1998,False,90.77,C,3
"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,,1998,False,89.14,A+,3
"Chappellet, Chardonnay, White, Napa Valley",31610,Napa Valley,White,dry,California,Usa,,1998,False,88.67,B,3
"Beaulieu Vineyard Bv, Reserve Chardonnay, White, Carneros",9785,Carneros,White,dry,California,Usa,,1997,False,88.21,C,3
"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,,1997,False,87.51,B,4
"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,,1998,False,87.32,B,4
"Robert Mondavi Winery, Napa Valley Chardonnay, White, Napa Valley",121431,Napa Valley,White,dry,California,Usa,,1997,False,86.82,B+,3
"Ferrari-Carano, Fume Blanc, White, Sonoma County",73121,Sonoma County,White,dry,California,Usa,,1998,False,86.2,C,3
"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,,1997,False,95.06,C,3
"Ramey Wine Cellars, Hudson Vineyard Chardonnay, White, Carneros",118764,Carneros,White,dry,California,Usa,,1997,False,92.64,B,3
"Joseph Phelps Vineyards, Carneros Chardonnay, White, Los Carneros",89562,Los Carneros,White,dry,California,Usa,,1998,False,86.89,B+,3
"Cakebread Cellars, Sauvignon Blanc, White, Napa Valley",23287,Napa Valley,White,dry,California,Usa,,1998,False,86.49,B,3
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,1997,False,90.79,C+,3
"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,,1997,False,86.59,A,3
"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,,1997,False,89.99,B,3
"Flora Springs, Barrel Fermented Chardonnay, White, Napa Valley",74732,Napa Valley,White,dry,California,Usa,,1997,False,90.74,B,3
"Cuvaison, Ats Selection Chardonnay, White, Carneros",47920,Carneros,White,dry,California,Usa,,1996,False,90.85,C+,3
"Cakebread Cellars, Reserve Chardonnay, White, Carneros",23285,Carneros,White,dry,California,Usa,,1995,False,88.53,B,3
"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,,1997,False,88.5,C+,3
"Ferrari-Carano, Chardonnay, White, Sonoma County",73115,Sonoma County,White,dry,California,Usa,,1997,False,90.76,C+,3
"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,,1996,False,96.27,C,3
"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,,1997,False,92.17,B,3
"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,,1996,False,89.35,A+,4
"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,,1997,False,91.1,C+,3
"Joseph Phelps Vineyards, Carneros Chardonnay, White, Los Carneros",89562,Los Carneros,White,dry,California,Usa,,1997,False,86.86,A,3
"Marcassin, E Block Hudson Vineyard Chardonnay, White, Carneros",101638,Carneros,White,dry,California,Usa,,1996,False,94.6,C+,3
"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,1996,False,93.34,C+,3
"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,1996,False,90.74,B,3
"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,,1996,False,85.52,C+,3
"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,,1996,False,87.68,C,3
"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,,1996,False,91.76,C+,3
"Peter Michael Winery, Clos Du Ciel Chardonnay, White, California",114820,California,White,dry,California,Usa,,1996,False,91.0,C+,3
"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,,1995,False,93.9,A,3
"Joseph Phelps Vineyards, Carneros Chardonnay, White, Los Carneros",89562,Los Carneros,White,dry,California,Usa,,1996,False,86.86,A,3
"Ferrari-Carano, Fume Blanc, White, Sonoma County",73121,Sonoma County,White,dry,California,Usa,,1993,False,88.14,B+,3
