,wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
774,"Marcassin, E Block Hudson Vineyard Chardonnay, White, Carneros",101638,Carneros,White,dry,California,Usa,,1996,False,94.6,C+,3
775,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,,1996,False,93.34,C+,3
776,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,,1996,False,90.74,B,3
777,"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,,1996,False,85.52,C+,3
778,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,,1996,False,87.68,C,3
779,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,,1996,False,91.76,C+,3
780,"Peter Michael Winery, Clos Du Ciel Chardonnay, White, California",114820,California,White,dry,California,Usa,,1996,False,91.0,C+,3
781,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,,1995,False,93.9,A,3
782,"Joseph Phelps Vineyards, Carneros Chardonnay, White, Los Carneros",89562,Los Carneros,White,dry,California,Usa,,1996,False,86.86,A,3
783,"Ferrari-Carano, Fume Blanc, White, Sonoma County",73121,Sonoma County,White,dry,California,Usa,,1993,False,88.14,B+,3
